,GEO_ID,NAME,unemp_rate,med_hh_inc,mean_hh_inc
1,0500000US01003,"Baldwin County, Alabama",3.6,56732.0,74892.0
2,0500000US01015,"Calhoun County, Alabama",9.3,41687.0,58992.0
3,0500000US01043,"Cullman County, Alabama",4.7,39411.0,54412.0
4,0500000US01049,"DeKalb County, Alabama",5.0,35963.0,48529.0
5,0500000US01051,"Elmore County, Alabama",4.9,52579.0,71553.0
6,0500000US01055,"Etowah County, Alabama",6.4,41152.0,55243.0
7,0500000US01069,"Houston County, Alabama",7.3,42321.0,59912.0
8,0500000US01073,"Jefferson County, Alabama",6.9,50180.0,74945.0
9,0500000US01077,"Lauderdale County, Alabama",7.3,43427.0,58691.0
10,0500000US01081,"Lee County, Alabama",5.8,48056.0,64562.0
11,0500000US01083,"Limestone County, Alabama",5.7,50872.0,69299.0
12,0500000US01089,"Madison County, Alabama",4.7,60503.0,85057.0
13,0500000US01095,"Marshall County, Alabama",6.4,42362.0,59315.0
14,0500000US01097,"Mobile County, Alabama",6.1,45744.0,61800.0
15,0500000US01101,"Montgomery County, Alabama",7.2,45395.0,65678.0
16,0500000US01103,"Morgan County, Alabama",5.1,44378.0,59794.0
17,0500000US01115,"St. Clair County, Alabama",5.0,60158.0,65740.0
18,0500000US01117,"Shelby County, Alabama",3.9,73647.0,91136.0
19,0500000US01121,"Talladega County, Alabama",7.8,39393.0,51776.0
20,0500000US01125,"Tuscaloosa County, Alabama",7.4,47787.0,65773.0
21,0500000US01127,"Walker County, Alabama",13.1,39068.0,50794.0
22,0500000US02020,"Anchorage Municipality, Alaska",5.2,85634.0,106393.0
23,0500000US02090,"Fairbanks North Star Borough, Alaska",10.3,77328.0,87359.0
24,0500000US02170,"Matanuska-Susitna Borough, Alaska",13.2,69332.0,87787.0
25,0500000US04001,"Apache County, Arizona",10.9,34685.0,44505.0
26,0500000US04003,"Cochise County, Arizona",7.6,45508.0,55174.0
27,0500000US04005,"Coconino County, Arizona",8.7,55091.0,67297.0
28,0500000US04013,"Maricopa County, Arizona",5.4,58737.0,81501.0
29,0500000US04015,"Mohave County, Arizona",9.6,42423.0,57530.0
30,0500000US04017,"Navajo County, Arizona",12.6,36998.0,51447.0
31,0500000US04019,"Pima County, Arizona",8.1,47560.0,65881.0
32,0500000US04021,"Pinal County, Arizona",8.8,52555.0,65692.0
33,0500000US04025,"Yavapai County, Arizona",5.3,50420.0,65804.0
34,0500000US04027,"Yuma County, Arizona",10.6,43518.0,56872.0
35,0500000US05007,"Benton County, Arkansas",1.7,63631.0,83871.0
36,0500000US05031,"Craighead County, Arkansas",9.4,43678.0,64488.0
37,0500000US05045,"Faulkner County, Arkansas",3.6,48506.0,65068.0
38,0500000US05051,"Garland County, Arkansas",7.6,42826.0,56172.0
39,0500000US05069,"Jefferson County, Arkansas",8.1,37712.0,51502.0
40,0500000US05085,"Lonoke County, Arkansas",3.2,55837.0,64569.0
41,0500000US05119,"Pulaski County, Arkansas",4.8,47387.0,72387.0
42,0500000US05125,"Saline County, Arkansas",3.6,64932.0,75347.0
43,0500000US05131,"Sebastian County, Arkansas",4.7,42053.0,56346.0
44,0500000US05143,"Washington County, Arkansas",3.1,45679.0,64869.0
45,0500000US05145,"White County, Arkansas",5.9,42844.0,54969.0
46,0500000US06001,"Alameda County, California",4.5,89979.0,117667.0
47,0500000US06007,"Butte County, California",8.6,45177.0,65703.0
48,0500000US06013,"Contra Costa County, California",5.9,91045.0,122204.0
49,0500000US06017,"El Dorado County, California",6.5,75772.0,100639.0
50,0500000US06019,"Fresno County, California",9.5,48715.0,68967.0
51,0500000US06023,"Humboldt County, California",8.7,43130.0,64617.0
52,0500000US06025,"Imperial County, California",13.7,49095.0,63208.0
53,0500000US06029,"Kern County, California",11.4,49903.0,67594.0
54,0500000US06031,"Kings County, California",6.8,53234.0,67901.0
55,0500000US06033,"Lake County, California",0.0,42029.0,60536.0
56,0500000US06037,"Los Angeles County, California",6.6,61338.0,89718.0
57,0500000US06039,"Madera County, California",11.0,51657.0,67604.0
58,0500000US06041,"Marin County, California",4.2,103845.0,160053.0
59,0500000US06045,"Mendocino County, California",10.3,43809.0,65838.0
60,0500000US06047,"Merced County, California",14.4,47739.0,70672.0
61,0500000US06053,"Monterey County, California",4.6,63876.0,88289.0
62,0500000US06055,"Napa County, California",4.9,75077.0,106368.0
63,0500000US06057,"Nevada County, California",5.0,59022.0,85575.0
64,0500000US06059,"Orange County, California",5.0,81837.0,113420.0
65,0500000US06061,"Placer County, California",4.8,85426.0,110245.0
66,0500000US06065,"Riverside County, California",8.3,60134.0,79354.0
67,0500000US06067,"Sacramento County, California",6.6,59780.0,81290.0
68,0500000US06071,"San Bernardino County, California",8.6,56337.0,73078.0
69,0500000US06073,"San Diego County, California",6.2,70824.0,96692.0
70,0500000US06075,"San Francisco County, California",4.5,103801.0,144957.0
71,0500000US06077,"San Joaquin County, California",8.8,59518.0,77528.0
72,0500000US06079,"San Luis Obispo County, California",3.8,70564.0,88338.0
73,0500000US06081,"San Mateo County, California",3.3,108627.0,156259.0
74,0500000US06083,"Santa Barbara County, California",5.8,67436.0,93389.0
75,0500000US06085,"Santa Clara County, California",4.7,111069.0,146813.0
76,0500000US06087,"Santa Cruz County, California",5.8,77613.0,106035.0
77,0500000US06089,"Shasta County, California",6.1,46724.0,64293.0
78,0500000US06095,"Solano County, California",6.6,73900.0,93929.0
79,0500000US06097,"Sonoma County, California",4.5,73929.0,97005.0
80,0500000US06099,"Stanislaus County, California",10.4,54305.0,73567.0
81,0500000US06101,"Sutter County, California",8.7,51397.0,69847.0
82,0500000US06107,"Tulare County, California",8.7,45881.0,61897.0
83,0500000US06111,"Ventura County, California",5.0,80135.0,105609.0
84,0500000US06113,"Yolo County, California",6.2,64904.0,91705.0
85,0500000US06115,"Yuba County, California",8.7,49259.0,66815.0
86,0500000US08001,"Adams County, Colorado",3.8,66033.0,80680.0
87,0500000US08005,"Arapahoe County, Colorado",3.8,70950.0,96722.0
88,0500000US08013,"Boulder County, Colorado",4.7,74615.0,105099.0
89,0500000US08014,"Broomfield County, Colorado",4.4,84349.0,111621.0
90,0500000US08031,"Denver County, Colorado",4.3,61105.0,90835.0
91,0500000US08035,"Douglas County, Colorado",3.4,109292.0,134850.0
92,0500000US08041,"El Paso County, Colorado",6.0,63882.0,80992.0
93,0500000US08059,"Jefferson County, Colorado",4.3,74186.0,96855.0
94,0500000US08069,"Larimer County, Colorado",5.5,66469.0,83934.0
95,0500000US08077,"Mesa County, Colorado",9.2,48846.0,60280.0
96,0500000US08101,"Pueblo County, Colorado",7.4,44677.0,59601.0
97,0500000US08123,"Weld County, Colorado",4.5,63400.0,81031.0
98,0500000US09001,"Fairfield County, Connecticut",6.9,90123.0,143628.0
99,0500000US09003,"Hartford County, Connecticut",6.1,69433.0,93118.0
100,0500000US09005,"Litchfield County, Connecticut",5.1,76993.0,100472.0
101,0500000US09007,"Middlesex County, Connecticut",3.1,79739.0,109052.0
102,0500000US09009,"New Haven County, Connecticut",7.0,66176.0,87686.0
103,0500000US09011,"New London County, Connecticut",6.4,70699.0,94956.0
104,0500000US09013,"Tolland County, Connecticut",6.7,81252.0,99096.0
105,0500000US09015,"Windham County, Connecticut",7.3,61608.0,75289.0
106,0500000US10001,"Kent County, Delaware",8.0,54140.0,66154.0
107,0500000US10003,"New Castle County, Delaware",5.7,67274.0,87144.0
108,0500000US10005,"Sussex County, Delaware",3.5,57734.0,78917.0
109,0500000US11001,"District of Columbia, District of Columbia",6.9,75506.0,114432.0
110,0500000US12001,"Alachua County, Florida",5.5,45304.0,63144.0
111,0500000US12005,"Bay County, Florida",5.7,49157.0,65029.0
112,0500000US12009,"Brevard County, Florida",6.0,51184.0,70367.0
113,0500000US12011,"Broward County, Florida",5.7,54212.0,79147.0
114,0500000US12015,"Charlotte County, Florida",8.8,44200.0,65643.0
115,0500000US12017,"Citrus County, Florida",11.3,39206.0,51521.0
116,0500000US12019,"Clay County, Florida",4.7,56315.0,74442.0
117,0500000US12021,"Collier County, Florida",3.7,61228.0,102009.0
118,0500000US12023,"Columbia County, Florida",7.3,42019.0,63101.0
119,0500000US12031,"Duval County, Florida",5.9,51980.0,69765.0
120,0500000US12033,"Escambia County, Florida",6.2,44788.0,60692.0
121,0500000US12035,"Flagler County, Florida",4.9,49395.0,63011.0
122,0500000US12053,"Hernando County, Florida",6.9,47253.0,59673.0
123,0500000US12055,"Highlands County, Florida",15.4,36490.0,48800.0
124,0500000US12057,"Hillsborough County, Florida",5.8,54588.0,76656.0
125,0500000US12061,"Indian River County, Florida",5.5,49072.0,79585.0
126,0500000US12069,"Lake County, Florida",5.7,50226.0,62886.0
127,0500000US12071,"Lee County, Florida",6.1,52909.0,74125.0
128,0500000US12073,"Leon County, Florida",6.6,51107.0,70567.0
129,0500000US12081,"Manatee County, Florida",6.4,51748.0,74782.0
130,0500000US12083,"Marion County, Florida",6.3,39383.0,54181.0
131,0500000US12085,"Martin County, Florida",4.2,54620.0,86713.0
132,0500000US12086,"Miami-Dade County, Florida",5.9,45935.0,71914.0
133,0500000US12087,"Monroe County, Florida",3.3,65717.0,87296.0
134,0500000US12089,"Nassau County, Florida",5.8,71515.0,90747.0
135,0500000US12091,"Okaloosa County, Florida",5.8,60026.0,77492.0
136,0500000US12095,"Orange County, Florida",6.3,51335.0,73013.0
137,0500000US12097,"Osceola County, Florida",5.4,51436.0,61195.0
138,0500000US12099,"Palm Beach County, Florida",6.3,57580.0,89403.0
139,0500000US12101,"Pasco County, Florida",7.5,46264.0,64970.0
140,0500000US12103,"Pinellas County, Florida",5.8,50036.0,71244.0
141,0500000US12105,"Polk County, Florida",6.1,46355.0,61587.0
142,0500000US12107,"Putnam County, Florida",7.9,38239.0,48699.0
143,0500000US12109,"St. Johns County, Florida",3.1,78581.0,107338.0
144,0500000US12111,"St. Lucie County, Florida",5.6,44804.0,58817.0
145,0500000US12113,"Santa Rosa County, Florida",5.4,63619.0,80033.0
146,0500000US12115,"Sarasota County, Florida",4.8,54989.0,79815.0
147,0500000US12117,"Seminole County, Florida",5.0,61311.0,81857.0
148,0500000US12119,"Sumter County, Florida",2.8,54562.0,68118.0
149,0500000US12127,"Volusia County, Florida",6.4,45366.0,60941.0
150,0500000US12131,"Walton County, Florida",6.4,56246.0,76992.0
151,0500000US13013,"Barrow County, Georgia",5.2,54256.0,63123.0
152,0500000US13015,"Bartow County, Georgia",7.7,51405.0,65210.0
153,0500000US13021,"Bibb County, Georgia",5.7,36724.0,55077.0
154,0500000US13031,"Bulloch County, Georgia",11.0,43982.0,55840.0
155,0500000US13045,"Carroll County, Georgia",6.7,51228.0,60771.0
156,0500000US13047,"Catoosa County, Georgia",0.0,55717.0,72197.0
157,0500000US13051,"Chatham County, Georgia",7.7,53964.0,76948.0
158,0500000US13057,"Cherokee County, Georgia",3.9,77950.0,97849.0
159,0500000US13059,"Clarke County, Georgia",5.6,34999.0,54050.0
160,0500000US13063,"Clayton County, Georgia",7.7,45252.0,55380.0
161,0500000US13067,"Cobb County, Georgia",4.5,70947.0,94624.0
162,0500000US13073,"Columbia County, Georgia",4.2,72737.0,90016.0
163,0500000US13077,"Coweta County, Georgia",5.7,71220.0,92716.0
164,0500000US13089,"DeKalb County, Georgia",6.7,56109.0,82314.0
165,0500000US13095,"Dougherty County, Georgia",13.7,37222.0,55510.0
166,0500000US13097,"Douglas County, Georgia",7.5,62445.0,78151.0
167,0500000US13113,"Fayette County, Georgia",4.6,80626.0,112239.0
168,0500000US13115,"Floyd County, Georgia",6.3,49865.0,66817.0
169,0500000US13117,"Forsyth County, Georgia",2.4,100909.0,117651.0
170,0500000US13121,"Fulton County, Georgia",6.2,63510.0,100521.0
171,0500000US13127,"Glynn County, Georgia",5.4,48926.0,68614.0
172,0500000US13135,"Gwinnett County, Georgia",3.5,67155.0,86057.0
173,0500000US13139,"Hall County, Georgia",2.7,54917.0,70477.0
174,0500000US13151,"Henry County, Georgia",5.4,66905.0,82479.0
175,0500000US13153,"Houston County, Georgia",5.5,62493.0,74099.0
176,0500000US13179,"Liberty County, Georgia",11.5,45138.0,55306.0
177,0500000US13185,"Lowndes County, Georgia",6.0,41449.0,60300.0
178,0500000US13215,"Muscogee County, Georgia",7.7,40060.0,58832.0
179,0500000US13217,"Newton County, Georgia",8.6,48628.0,64719.0
180,0500000US13223,"Paulding County, Georgia",3.0,60856.0,73020.0
181,0500000US13245,"Richmond County, Georgia",10.4,41419.0,54092.0
182,0500000US13247,"Rockdale County, Georgia",7.3,56820.0,70408.0
183,0500000US13285,"Troup County, Georgia",7.7,42371.0,56650.0
184,0500000US13295,"Walker County, Georgia",6.6,39209.0,55681.0
185,0500000US13297,"Walton County, Georgia",7.0,53202.0,69697.0
186,0500000US13313,"Whitfield County, Georgia",7.2,46399.0,62003.0
187,0500000US15001,"Hawaii County, Hawaii",6.5,55750.0,74492.0
188,0500000US15003,"Honolulu County, Hawaii",4.1,80513.0,101034.0
189,0500000US15007,"Kauai County, Hawaii",5.9,71344.0,85866.0
190,0500000US15009,"Maui County, Hawaii",3.6,72257.0,98524.0
191,0500000US16001,"Ada County, Idaho",3.7,61301.0,81878.0
192,0500000US16005,"Bannock County, Idaho",6.1,48429.0,64287.0
193,0500000US16019,"Bonneville County, Idaho",2.7,59706.0,75108.0
194,0500000US16027,"Canyon County, Idaho",7.8,48437.0,57499.0
195,0500000US16055,"Kootenai County, Idaho",6.1,51765.0,66843.0
196,0500000US16083,"Twin Falls County, Idaho",2.4,51210.0,64321.0
197,0500000US17001,"Adams County, Illinois",5.5,51624.0,70474.0
198,0500000US17019,"Champaign County, Illinois",3.6,50335.0,70900.0
199,0500000US17031,"Cook County, Illinois",7.3,60046.0,86514.0
200,0500000US17037,"DeKalb County, Illinois",5.6,59285.0,75593.0
201,0500000US17043,"DuPage County, Illinois",4.2,84908.0,111236.0
202,0500000US17089,"Kane County, Illinois",6.2,73347.0,96716.0
203,0500000US17091,"Kankakee County, Illinois",4.2,54911.0,68588.0
204,0500000US17093,"Kendall County, Illinois",4.0,90482.0,101320.0
205,0500000US17097,"Lake County, Illinois",5.6,83152.0,119261.0
206,0500000US17099,"LaSalle County, Illinois",8.2,57476.0,66763.0
207,0500000US17111,"McHenry County, Illinois",4.0,81063.0,94250.0
208,0500000US17113,"McLean County, Illinois",3.6,62156.0,82471.0
209,0500000US17115,"Macon County, Illinois",8.6,46198.0,62668.0
210,0500000US17119,"Madison County, Illinois",6.9,56035.0,73318.0
211,0500000US17143,"Peoria County, Illinois",8.0,51975.0,71145.0
212,0500000US17161,"Rock Island County, Illinois",6.5,50948.0,65040.0
213,0500000US17163,"St. Clair County, Illinois",5.9,50267.0,73193.0
214,0500000US17167,"Sangamon County, Illinois",6.5,53782.0,73785.0
215,0500000US17179,"Tazewell County, Illinois",5.1,60152.0,74437.0
216,0500000US17183,"Vermilion County, Illinois",5.0,45481.0,56819.0
217,0500000US17197,"Will County, Illinois",4.9,81438.0,98688.0
218,0500000US17199,"Williamson County, Illinois",7.8,48409.0,59894.0
219,0500000US17201,"Winnebago County, Illinois",9.1,49749.0,65234.0
220,0500000US18003,"Allen County, Indiana",4.8,51173.0,67135.0
221,0500000US18005,"Bartholomew County, Indiana",5.1,59102.0,73017.0
222,0500000US18019,"Clark County, Indiana",6.1,51401.0,66198.0
223,0500000US18035,"Delaware County, Indiana",7.9,41041.0,56602.0
224,0500000US18039,"Elkhart County, Indiana",6.2,54216.0,65321.0
225,0500000US18043,"Floyd County, Indiana",3.9,58586.0,80423.0
226,0500000US18053,"Grant County, Indiana",8.7,37117.0,49367.0
227,0500000US18057,"Hamilton County, Indiana",2.2,89823.0,116274.0
228,0500000US18059,"Hancock County, Indiana",0.0,67799.0,81328.0
229,0500000US18063,"Hendricks County, Indiana",5.8,78307.0,88073.0
230,0500000US18067,"Howard County, Indiana",5.2,45702.0,62995.0
231,0500000US18081,"Johnson County, Indiana",3.7,65991.0,86468.0
232,0500000US18085,"Kosciusko County, Indiana",4.5,53963.0,69224.0
233,0500000US18089,"Lake County, Indiana",6.4,53681.0,69932.0
234,0500000US18091,"LaPorte County, Indiana",6.7,53507.0,67659.0
235,0500000US18095,"Madison County, Indiana",5.7,45495.0,59751.0
236,0500000US18097,"Marion County, Indiana",5.9,44874.0,65479.0
237,0500000US18105,"Monroe County, Indiana",6.1,43582.0,66101.0
238,0500000US18109,"Morgan County, Indiana",5.5,60530.0,72662.0
239,0500000US18127,"Porter County, Indiana",4.0,66196.0,82284.0
240,0500000US18141,"St. Joseph County, Indiana",6.4,48358.0,64649.0
241,0500000US18157,"Tippecanoe County, Indiana",4.3,51361.0,69541.0
242,0500000US18163,"Vanderburgh County, Indiana",5.0,46064.0,63945.0
243,0500000US18167,"Vigo County, Indiana",4.3,43910.0,56349.0
244,0500000US18177,"Wayne County, Indiana",5.3,43401.0,56553.0
245,0500000US19013,"Black Hawk County, Iowa",4.6,50470.0,69997.0
246,0500000US19049,"Dallas County, Iowa",2.9,75899.0,103298.0
247,0500000US19061,"Dubuque County, Iowa",5.0,60456.0,82731.0
248,0500000US19103,"Johnson County, Iowa",3.5,58064.0,76500.0
249,0500000US19113,"Linn County, Iowa",3.7,64639.0,82094.0
250,0500000US19153,"Polk County, Iowa",4.7,64067.0,82405.0
251,0500000US19155,"Pottawattamie County, Iowa",5.0,55972.0,75890.0
252,0500000US19163,"Scott County, Iowa",3.0,54730.0,74517.0
253,0500000US19169,"Story County, Iowa",4.6,53371.0,70682.0
254,0500000US19193,"Woodbury County, Iowa",3.5,52324.0,68021.0
255,0500000US20015,"Butler County, Kansas",4.2,60182.0,71661.0
256,0500000US20045,"Douglas County, Kansas",3.6,56345.0,73186.0
257,0500000US20091,"Johnson County, Kansas",3.2,80553.0,107288.0
258,0500000US20103,"Leavenworth County, Kansas",4.3,68299.0,85412.0
259,0500000US20161,"Riley County, Kansas",6.3,50737.0,68478.0
260,0500000US20173,"Sedgwick County, Kansas",5.3,52193.0,68980.0
261,0500000US20177,"Shawnee County, Kansas",4.0,55710.0,71877.0
262,0500000US20209,"Wyandotte County, Kansas",8.0,43129.0,53676.0
263,0500000US21015,"Boone County, Kentucky",3.5,72374.0,92690.0
264,0500000US21029,"Bullitt County, Kentucky",0.0,65359.0,77718.0
265,0500000US21037,"Campbell County, Kentucky",4.7,62536.0,78640.0
266,0500000US21047,"Christian County, Kentucky",4.9,41140.0,52430.0
267,0500000US21059,"Daviess County, Kentucky",6.4,51764.0,69426.0
268,0500000US21067,"Fayette County, Kentucky",6.1,53178.0,77827.0
269,0500000US21093,"Hardin County, Kentucky",7.0,52148.0,67497.0
270,0500000US21111,"Jefferson County, Kentucky",5.7,51991.0,73595.0
271,0500000US21117,"Kenton County, Kentucky",3.6,62182.0,75830.0
272,0500000US21145,"McCracken County, Kentucky",3.6,39048.0,58737.0
273,0500000US21151,"Madison County, Kentucky",6.5,43840.0,57059.0
274,0500000US21185,"Oldham County, Kentucky",2.8,90341.0,109184.0
275,0500000US21227,"Warren County, Kentucky",3.9,46686.0,66862.0
276,0500000US22005,"Ascension Parish, Louisiana",5.8,76581.0,89121.0
277,0500000US22015,"Bossier Parish, Louisiana",5.5,48163.0,63752.0
278,0500000US22017,"Caddo Parish, Louisiana",6.9,37104.0,60857.0
279,0500000US22019,"Calcasieu Parish, Louisiana",7.1,45962.0,62016.0
280,0500000US22033,"East Baton Rouge Parish, Louisiana",6.6,50508.0,76485.0
281,0500000US22045,"Iberia Parish, Louisiana",10.6,41424.0,54106.0
